cik,date,link
90168,2013-12-13,https://www.sec.gov/Archives/edgar/data/90168/000009016813000015/proxy-2013.htm
1001385,2016-04-28,https://www.sec.gov/Archives/edgar/data/1001385/000143774916030098/nwpx20160418_def14a.htm
1001385,2015-04-30,https://www.sec.gov/Archives/edgar/data/1001385/000119312515161775/d839564ddef14a.htm
1001385,2014-04-18,https://www.sec.gov/Archives/edgar/data/1001385/000119312514149131/d641993ddef14a.htm
1001385,2013-04-17,https://www.sec.gov/Archives/edgar/data/1001385/000119312513158965/d516547ddef14a.htm
1460329,2016-04-29,https://www.sec.gov/Archives/edgar/data/1460329/000119312516569867/d130591ddef14a.htm
1460329,2016-02-02,https://www.sec.gov/Archives/edgar/data/1460329/000119312516447642/d113202ddef14c.htm
1460329,2015-04-30,https://www.sec.gov/Archives/edgar/data/1460329/000119312515162484/d914294ddef14a.htm
830748,2016-04-28,https://www.sec.gov/Archives/edgar/data/830748/000083074816000023/popt2016proxystatement.htm
830748,2015-04-29,https://www.sec.gov/Archives/edgar/data/830748/000083074815000006/popt2015proxystatement.htm
830748,2014-04-29,https://www.sec.gov/Archives/edgar/data/830748/000083074814000011/pop2014proxystatement.htm
830748,2013-04-22,https://www.sec.gov/Archives/edgar/data/830748/000083074813000014/pop2013proxystatement.htm
1035354,2014-10-28,https://www.sec.gov/Archives/edgar/data/1035354/000114420414063328/v392135_def14a.htm
1035354,2014-01-06,https://www.sec.gov/Archives/edgar/data/1035354/000114420414000634/v364415_def14a.htm
1035354,2013-07-17,https://www.sec.gov/Archives/edgar/data/1035354/000114420413039827/v350102_def14a.htm
1035354,2013-02-26,https://www.sec.gov/Archives/edgar/data/1035354/000114420413011099/v336029_def14a.htm
1287151,2016-05-16,https://www.sec.gov/Archives/edgar/data/1287151/000128715116000169/a2016def14anewproposalincl.htm
1287151,2015-07-23,https://www.sec.gov/Archives/edgar/data/1287151/000128715115000081/a2015def14a.htm
1287151,2014-04-30,https://www.sec.gov/Archives/edgar/data/1287151/000128715114000028/a2014def14a.htm
1287151,2013-04-29,https://www.sec.gov/Archives/edgar/data/1287151/000128715113000066/xrm-def14a.htm
1053584,2016-03-17,https://www.sec.gov/Archives/edgar/data/1053584/000114036116058229/formdef14a.htm
1053584,2015-03-20,https://www.sec.gov/Archives/edgar/data/1053584/000114036115012757/formdef14a.htm
1053584,2014-03-21,https://www.sec.gov/Archives/edgar/data/1053584/000114036114013723/formdef14a.htm
1053584,2013-03-20,https://www.sec.gov/Archives/edgar/data/1053584/000114036113013382/formdef14a.htm
1041803,2016-12-19,https://www.sec.gov/Archives/edgar/data/1041803/000119312516796983/d305699ddef14a.htm
1041803,2015-12-18,https://www.sec.gov/Archives/edgar/data/1041803/000119312515407652/d103279ddef14a.htm
1041803,2014-12-17,https://www.sec.gov/Archives/edgar/data/1041803/000119312514444928/d833085ddef14a.htm
1041803,2013-12-05,https://www.sec.gov/Archives/edgar/data/1041803/000119312513463133/d631784ddef14a.htm
895126,2016-04-08,https://www.sec.gov/Archives/edgar/data/895126/000119312516535552/d264504ddef14a.htm
895126,2015-04-10,https://www.sec.gov/Archives/edgar/data/895126/000119312515125220/d861000ddef14a.htm
895126,2014-04-30,https://www.sec.gov/Archives/edgar/data/895126/000119312514172155/d687625ddef14a.htm
895126,2013-05-03,https://www.sec.gov/Archives/edgar/data/895126/000130817913000264/lchesapeake2013_def14a.htm
722104,2013-04-30,https://www.sec.gov/Archives/edgar/data/722104/000119312513183475/d520169ddef14a.htm
78749,2016-08-15,https://www.sec.gov/Archives/edgar/data/78749/000095013816001263/agilysysformdef14a.htm
78749,2015-08-26,https://www.sec.gov/Archives/edgar/data/78749/000007874915000047/def14a2015agysproxy.htm
78749,2014-07-25,https://www.sec.gov/Archives/edgar/data/78749/000119312514279817/d761239ddef14a.htm
78749,2013-10-17,https://www.sec.gov/Archives/edgar/data/78749/000119312513402101/d600823ddef14a.htm
52827,2016-04-08,https://www.sec.gov/Archives/edgar/data/52827/000119312516534664/d114732ddef14a.htm
52827,2015-03-30,https://www.sec.gov/Archives/edgar/data/52827/000119312515110615/d889426ddef14a.htm
52827,2014-03-31,https://www.sec.gov/Archives/edgar/data/52827/000119312514122986/d640630ddef14a.htm
52827,2013-04-01,https://www.sec.gov/Archives/edgar/data/52827/000119312513135349/d498816ddef14a.htm
350737,2016-04-29,https://www.sec.gov/Archives/edgar/data/350737/000121390016012847/def14a0416_oceanbiochem.htm
350737,2015-04-30,https://www.sec.gov/Archives/edgar/data/350737/000121390015003138/def14a0515_oceanbio.htm
350737,2014-04-30,https://www.sec.gov/Archives/edgar/data/350737/000121390014002739/def14a0414_oceanbiochem.htm
350737,2013-04-26,https://www.sec.gov/Archives/edgar/data/350737/000121390013002049/def14a0413_oceanbiochem.htm
58592,2015-04-30,https://www.sec.gov/Archives/edgar/data/58592/000156761915000624/s000864x2_def14a.htm
58592,2014-04-22,https://www.sec.gov/Archives/edgar/data/58592/000114036114017213/formdef14a.htm
58592,2013-04-29,https://www.sec.gov/Archives/edgar/data/58592/000114036113017683/formdef14a.htm
313478,2014-12-01,https://www.sec.gov/Archives/edgar/data/313478/000031347814000023/hkni_def14c2014.htm
313478,2013-10-10,https://www.sec.gov/Archives/edgar/data/313478/000031347813000008/hkni_def14c2013.htm
1299139,2016-04-29,https://www.sec.gov/Archives/edgar/data/1299139/000149315216009268/def14a.htm
1299139,2015-04-30,https://www.sec.gov/Archives/edgar/data/1299139/000143774915008383/tear20150427_def14a.htm
1299139,2014-04-25,https://www.sec.gov/Archives/edgar/data/1299139/000143774914007229/tear20140421_def14a.htm
1299139,2013-04-26,https://www.sec.gov/Archives/edgar/data/1299139/000143774913004768/tear_def14a-060713.htm
1272830,2016-04-25,https://www.sec.gov/Archives/edgar/data/1272830/000127283016000121/proxy2016.htm
1272830,2015-04-24,https://www.sec.gov/Archives/edgar/data/1272830/000127283015000048/proxy2015def14a.htm
1272830,2014-04-23,https://www.sec.gov/Archives/edgar/data/1272830/000127283014000026/proxy2014.htm
1272830,2013-04-26,https://www.sec.gov/Archives/edgar/data/1272830/000119312513174527/d505471ddef14a.htm
880117,2016-09-19,https://www.sec.gov/Archives/edgar/data/880117/000119312516713427/d229011ddef14a.htm
880117,2015-09-14,https://www.sec.gov/Archives/edgar/data/880117/000119312515319089/d65860ddef14a.htm
880117,2014-09-15,https://www.sec.gov/Archives/edgar/data/880117/000119312514341694/d774110ddef14a.htm
880117,2013-09-13,https://www.sec.gov/Archives/edgar/data/880117/000119312513366583/d575997ddef14a.htm
1141103,2016-04-04,https://www.sec.gov/Archives/edgar/data/1141103/000156761916002134/s001135x2_def14a.htm
1141103,2015-04-02,https://www.sec.gov/Archives/edgar/data/1141103/000156761915000417/s000803x1_def14a.htm
1141103,2014-04-02,https://www.sec.gov/Archives/edgar/data/1141103/000156761914000168/s000479x1_def14a.htm
1141103,2013-03-22,https://www.sec.gov/Archives/edgar/data/1141103/000135448813001397/ccrn_sc14a.htm
1326205,2015-07-24,https://www.sec.gov/Archives/edgar/data/1326205/000118518515001915/indiaglobal-def14a072315.htm
1326205,2014-08-04,https://www.sec.gov/Archives/edgar/data/1326205/000118518514001950/indiaglobal-def14a073114.htm
1326205,2013-09-04,https://www.sec.gov/Archives/edgar/data/1326205/000118518513001963/indiaglobal-def14a090413.htm
25793,2013-03-27,https://www.sec.gov/Archives/edgar/data/25793/000119312513129327/d468507ddef14a.htm
1130713,2016-03-18,https://www.sec.gov/Archives/edgar/data/1130713/000104746916011352/a2227784zdef14a.htm
1130713,2015-03-16,https://www.sec.gov/Archives/edgar/data/1130713/000104746915002250/a2223591zdef14a.htm
1130713,2014-03-25,https://www.sec.gov/Archives/edgar/data/1130713/000104746914002938/a2219276zdef14a.htm
1130713,2013-03-20,https://www.sec.gov/Archives/edgar/data/1130713/000104746913003116/a2213510zdef14a.htm
72162,2016-03-29,https://www.sec.gov/Archives/edgar/data/72162/000005925516000163/nl2016proxy.htm
72162,2015-04-01,https://www.sec.gov/Archives/edgar/data/72162/000005925515000020/nl2014proxy.htm
72162,2014-04-02,https://www.sec.gov/Archives/edgar/data/72162/000005925514000043/def14anl.htm
72162,2013-04-04,https://www.sec.gov/Archives/edgar/data/72162/000005925513000063/nldef14a.htm
1045150,2013-02-19,https://www.sec.gov/Archives/edgar/data/1045150/000104515013000018/def14a.htm
830524,2016-12-22,https://www.sec.gov/Archives/edgar/data/830524/000155837016010619/ccf-20170207xdef14a.htm
830524,2015-12-22,https://www.sec.gov/Archives/edgar/data/830524/000155837015002898/ccf-20160202xdef14a.htm
830524,2014-12-22,https://www.sec.gov/Archives/edgar/data/830524/000104746914010059/a2222519zdef14a.htm
830524,2013-12-23,https://www.sec.gov/Archives/edgar/data/830524/000104746913011349/a2217758zdef14a.htm
862861,2016-11-18,https://www.sec.gov/Archives/edgar/data/862861/000168316816000720/appliance_def14a.htm
862861,2015-04-14,https://www.sec.gov/Archives/edgar/data/862861/000086286115000011/def14a010315.htm
862861,2014-03-27,https://www.sec.gov/Archives/edgar/data/862861/000086286114000013/def14a122813.htm
862861,2013-03-26,https://www.sec.gov/Archives/edgar/data/862861/000086286113000010/def14a122912.htm
1340786,2016-02-16,https://www.sec.gov/Archives/edgar/data/1340786/000119312516465254/d134301ddef14a.htm
1340786,2015-04-14,https://www.sec.gov/Archives/edgar/data/1340786/000119312515129142/d910045ddef14a.htm
1340786,2014-04-16,https://www.sec.gov/Archives/edgar/data/1340786/000119312514146050/d712434ddef14a.htm
1340786,2013-04-19,https://www.sec.gov/Archives/edgar/data/1340786/000119312513162417/d525569ddef14a.htm
66649,2015-04-30,https://www.sec.gov/Archives/edgar/data/66649/000104746915004143/a2224548zdef14a.htm
66649,2014-09-15,https://www.sec.gov/Archives/edgar/data/66649/000104746914007640/a2221395zdef14a.htm
66649,2014-04-30,https://www.sec.gov/Archives/edgar/data/66649/000104746914004424/a2219932zdef14a.htm
66649,2013-04-30,https://www.sec.gov/Archives/edgar/data/66649/000104746913005175/a2214867zdef14a.htm
1022408,2016-07-28,https://www.sec.gov/Archives/edgar/data/1022408/000102240816000079/formdef14a.htm
1022408,2015-07-23,https://www.sec.gov/Archives/edgar/data/1022408/000102240815000025/formdef14a.htm
1022408,2014-07-23,https://www.sec.gov/Archives/edgar/data/1022408/000102240814000037/formdef14a.htm
1022408,2013-07-22,https://www.sec.gov/Archives/edgar/data/1022408/000102240813000031/formdef14a.htm
1283699,2016-04-28,https://www.sec.gov/Archives/edgar/data/1283699/000119312516564011/d75474ddef14a.htm
1283699,2015-04-22,https://www.sec.gov/Archives/edgar/data/1283699/000119312515142092/d837708ddef14a.htm
1283699,2014-04-24,https://www.sec.gov/Archives/edgar/data/1283699/000119312514157312/d630442ddef14a.htm
1283699,2013-05-17,https://www.sec.gov/Archives/edgar/data/1283699/000119312513226248/d537325ddef14a.htm
1157762,2016-06-10,https://www.sec.gov/Archives/edgar/data/1157762/000114420416107789/v440460_def14a.htm
1157762,2015-05-28,https://www.sec.gov/Archives/edgar/data/1157762/000114420415033868/v411243_def14a.htm
1157762,2014-07-25,https://www.sec.gov/Archives/edgar/data/1157762/000114420414044839/v384263_def14a.htm
1157762,2013-06-26,https://www.sec.gov/Archives/edgar/data/1157762/000114420413036571/v348298_def14a.htm
77543,2016-04-11,https://www.sec.gov/Archives/edgar/data/77543/000007754316000080/tpc-20160411xdef14a.htm
77543,2015-04-17,https://www.sec.gov/Archives/edgar/data/77543/000007754315000026/tpc-20150417xdef14a.htm
77543,2014-10-02,https://www.sec.gov/Archives/edgar/data/77543/000156276214000270/tpc-20141112xdef14a.htm
77543,2014-04-17,https://www.sec.gov/Archives/edgar/data/77543/000110465914028259/a14-10585_1def14a.htm
77543,2013-04-17,https://www.sec.gov/Archives/edgar/data/77543/000114036113016672/formdef14a.htm
768408,2016-11-04,https://www.sec.gov/Archives/edgar/data/768408/000143774916041075/cyan20161028_def14a.htm
768408,2016-07-15,https://www.sec.gov/Archives/edgar/data/768408/000143774916035255/cyan20160712_def14a.htm
768408,2015-09-02,https://www.sec.gov/Archives/edgar/data/768408/000143774915016768/cyan20150828_def14a.htm
768408,2014-07-18,https://www.sec.gov/Archives/edgar/data/768408/000143774914013007/cyan20140710_def14a.htm
768408,2013-07-19,https://www.sec.gov/Archives/edgar/data/768408/000110465913055357/a13-16420_1def14a.htm
1060349,2016-04-21,https://www.sec.gov/Archives/edgar/data/1060349/000106034916000050/gblproxy4-2016.htm
1060349,2015-04-24,https://www.sec.gov/Archives/edgar/data/1060349/000106034915000011/gblproxy2015.htm
1060349,2014-04-24,https://www.sec.gov/Archives/edgar/data/1060349/000106034914000015/gblproxy2014.htm
1060349,2013-10-30,https://www.sec.gov/Archives/edgar/data/1060349/000092189513002081/def14a05867_11202013.htm
1060349,2013-04-26,https://www.sec.gov/Archives/edgar/data/1060349/000106034913000011/gblproxy04262013.htm
1524358,2016-03-29,https://www.sec.gov/Archives/edgar/data/1524358/000119312516521170/d152397ddef14a.htm
1524358,2015-04-21,https://www.sec.gov/Archives/edgar/data/1524358/000119312515140076/d899533ddef14a.htm
1524358,2014-04-22,https://www.sec.gov/Archives/edgar/data/1524358/000119312514152752/d709545ddef14a.htm
1524358,2013-04-22,https://www.sec.gov/Archives/edgar/data/1524358/000119312513165110/d505337ddef14a.htm
783005,2016-05-26,https://www.sec.gov/Archives/edgar/data/783005/000119312516604437/d157803ddef14a.htm
783005,2016-01-06,https://www.sec.gov/Archives/edgar/data/783005/000095014216002787/eh1600117_def14a.htm
783005,2015-05-29,https://www.sec.gov/Archives/edgar/data/783005/000119312515206626/d931125ddef14a.htm
783005,2014-05-30,https://www.sec.gov/Archives/edgar/data/783005/000119312514220051/d733445ddef14a.htm
783005,2013-05-31,https://www.sec.gov/Archives/edgar/data/783005/000119312513243486/d547929ddef14a.htm
33769,2016-07-11,https://www.sec.gov/Archives/edgar/data/33769/000119312516645447/d165986ddef14a.htm
33769,2015-07-10,https://www.sec.gov/Archives/edgar/data/33769/000119312515249758/d944677ddef14a.htm
33769,2013-07-12,https://www.sec.gov/Archives/edgar/data/33769/000119312513288869/d554611ddef14a.htm
1518222,2016-04-28,https://www.sec.gov/Archives/edgar/data/1518222/000119312516564100/d128223ddef14a.htm
1518222,2015-07-01,https://www.sec.gov/Archives/edgar/data/1518222/000119312515243134/d949264ddef14a.htm
1518222,2014-04-30,https://www.sec.gov/Archives/edgar/data/1518222/000119312514168844/d712782ddef14a.htm
1518222,2013-04-30,https://www.sec.gov/Archives/edgar/data/1518222/000119312513184111/d525906ddef14a.htm
1099290,2016-09-27,https://www.sec.gov/Archives/edgar/data/1099290/000114420416125569/v449430_def14c.htm
1099290,2016-05-12,https://www.sec.gov/Archives/edgar/data/1099290/000114420416101100/v439631_def14a.htm
1099290,2015-05-29,https://www.sec.gov/Archives/edgar/data/1099290/000114420415034478/v412059_def14a.htm
1099290,2014-08-28,https://www.sec.gov/Archives/edgar/data/1099290/000114420414052834/v387162_def14a.htm
1099290,2014-05-01,https://www.sec.gov/Archives/edgar/data/1099290/000114420414026873/v376538_def14a.htm
1099290,2013-05-02,https://www.sec.gov/Archives/edgar/data/1099290/000114420413026052/v343560_def14a.htm
822708,2014-10-30,https://www.sec.gov/Archives/edgar/data/822708/000113626114000456/def14a.htm
822708,2013-10-09,https://www.sec.gov/Archives/edgar/data/822708/000113626113000441/def14a.htm
912061,2016-03-04,https://www.sec.gov/Archives/edgar/data/912061/000091206116000019/nhtc20160222_def14a.htm
912061,2015-03-20,https://www.sec.gov/Archives/edgar/data/912061/000143774915005623/nhtc20150317_def14a.htm
899923,2016-10-11,https://www.sec.gov/Archives/edgar/data/899923/000119312516734735/d257749ddef14a.htm
899923,2015-10-15,https://www.sec.gov/Archives/edgar/data/899923/000119312515344303/d24156ddef14a.htm
899923,2014-10-14,https://www.sec.gov/Archives/edgar/data/899923/000119312514370132/d796498ddef14a.htm
899923,2013-10-15,https://www.sec.gov/Archives/edgar/data/899923/000119312513398878/d607159ddef14a.htm
1047881,2016-04-19,https://www.sec.gov/Archives/edgar/data/1047881/000143774916029662/taln20160416_def14a.htm
1047881,2015-05-04,https://www.sec.gov/Archives/edgar/data/1047881/000143774915008794/taln20150501_def14a.htm
1047881,2014-04-17,https://www.sec.gov/Archives/edgar/data/1047881/000143774914006805/taln20140414_def14a.htm
1047881,2013-10-15,https://www.sec.gov/Archives/edgar/data/1047881/000143774913013020/taln20131011_def14a.htm
1047881,2013-04-17,https://www.sec.gov/Archives/edgar/data/1047881/000143774913004502/taln_def14a-060313.htm
946644,2016-06-27,https://www.sec.gov/Archives/edgar/data/946644/000161577416006083/s103576_def14a.htm
946644,2015-08-10,https://www.sec.gov/Archives/edgar/data/946644/000094664415000045/hebfy2015def14a07-29x15wpr.htm
946644,2015-07-07,https://www.sec.gov/Archives/edgar/data/946644/000094664415000028/hebfy2015def14a07-7x15wpro.htm
946644,2014-10-10,https://www.sec.gov/Archives/edgar/data/946644/000094664414000019/hebfy2014def14a09_25x14.htm
946644,2013-09-16,https://www.sec.gov/Archives/edgar/data/946644/000094664413000023/heb-def14ax2013.htm
1314052,2016-04-01,https://www.sec.gov/Archives/edgar/data/1314052/000161577416004771/s102878_def14a.htm
1314052,2015-02-13,https://www.sec.gov/Archives/edgar/data/1314052/000106299315000736/def14a.htm
1038074,2016-03-11,https://www.sec.gov/Archives/edgar/data/1038074/000119312516501529/d141607ddef14a.htm
1038074,2015-03-09,https://www.sec.gov/Archives/edgar/data/1038074/000157104915001777/t81584_14a.htm
1038074,2014-03-06,https://www.sec.gov/Archives/edgar/data/1038074/000118811214000607/t78488_def14a.htm
1038074,2013-03-07,https://www.sec.gov/Archives/edgar/data/1038074/000118811213000573/t75758_def14a.htm
1449732,2016-04-28,https://www.sec.gov/Archives/edgar/data/1449732/000119312516563675/d166272ddef14a.htm
1449732,2015-04-30,https://www.sec.gov/Archives/edgar/data/1449732/000119312515161871/d912117ddef14a.htm
1449732,2014-04-15,https://www.sec.gov/Archives/edgar/data/1449732/000119312514144201/d708788ddef14a.htm
1449732,2013-04-16,https://www.sec.gov/Archives/edgar/data/1449732/000119312513156955/d468900ddef14a.htm
1419581,2015-04-28,https://www.sec.gov/Archives/edgar/data/1419581/000119312515152931/d915746ddef14a.htm
1419581,2014-04-29,https://www.sec.gov/Archives/edgar/data/1419581/000119312514167453/d716343ddef14a.htm
1419581,2013-04-11,https://www.sec.gov/Archives/edgar/data/1419581/000119312513151115/d518830ddef14a.htm
1004724,2016-10-21,https://www.sec.gov/Archives/edgar/data/1004724/000100472416000223/defproxystatementfor2016an.htm
1004724,2015-10-26,https://www.sec.gov/Archives/edgar/data/1004724/000100472415000123/defproxystatementfor2015an.htm
1004724,2014-09-03,https://www.sec.gov/Archives/edgar/data/1004724/000100472414000111/adkdef14aoct2014specmeet.htm
1004724,2014-06-27,https://www.sec.gov/Archives/edgar/data/1004724/000100472414000074/adkdef14a2014.htm
1004724,2013-10-29,https://www.sec.gov/Archives/edgar/data/1004724/000104746913010053/a2217169zdef14a.htm
1532063,2016-03-21,https://www.sec.gov/Archives/edgar/data/1532063/000119312516511918/d70696ddef14a.htm
1532063,2015-03-24,https://www.sec.gov/Archives/edgar/data/1532063/000119312515103240/d820006ddef14a.htm
1532063,2014-03-25,https://www.sec.gov/Archives/edgar/data/1532063/000119312514114387/d686912ddef14a.htm
1532063,2013-03-28,https://www.sec.gov/Archives/edgar/data/1532063/000119312513130786/d474417ddef14a.htm
863436,2015-04-02,https://www.sec.gov/Archives/edgar/data/863436/000086343615000008/bhedef14a.htm
863436,2014-03-28,https://www.sec.gov/Archives/edgar/data/863436/000086343614000009/bhedef14a.htm
863436,2013-03-29,https://www.sec.gov/Archives/edgar/data/863436/000114420413018502/v339288_def14a.htm
1490983,2014-03-12,https://www.sec.gov/Archives/edgar/data/1490983/000114420414015147/v371350_def14a.htm
1490983,2013-03-13,https://www.sec.gov/Archives/edgar/data/1490983/000114420413014708/v337735-def14a.htm
1504747,2014-04-14,https://www.sec.gov/Archives/edgar/data/1504747/000135448814001820/swsh_def14a.htm
1504747,2013-05-06,https://www.sec.gov/Archives/edgar/data/1504747/000135448813002404/swsh_def14a.htm
1088825,2016-08-30,https://www.sec.gov/Archives/edgar/data/1088825/000108882516000397/def14afiledaugust302016.htm
1088825,2016-05-27,https://www.sec.gov/Archives/edgar/data/1088825/000108882516000319/may272016proxy.htm
1088825,2015-06-01,https://www.sec.gov/Archives/edgar/data/1088825/000108882515000122/may292015proxy.htm
1088825,2014-06-02,https://www.sec.gov/Archives/edgar/data/1088825/000108882514000058/may302014proxy.htm
1088825,2013-05-31,https://www.sec.gov/Archives/edgar/data/1088825/000108882513000065/may302013proxy.htm
1108967,2016-09-08,https://www.sec.gov/Archives/edgar/data/1108967/000114420416123192/v448320_def14a.htm
1108967,2015-09-04,https://www.sec.gov/Archives/edgar/data/1108967/000114420415053747/v419698_def14a.htm
1108967,2014-09-16,https://www.sec.gov/Archives/edgar/data/1108967/000114420414056191/v389208_def14a.htm
1108967,2013-09-17,https://www.sec.gov/Archives/edgar/data/1108967/000114420413051143/v355276_def14a.htm
872448,2015-04-03,https://www.sec.gov/Archives/edgar/data/872448/000157104915002621/t1500278_def14a.htm
872448,2014-04-04,https://www.sec.gov/Archives/edgar/data/872448/000157104914001059/t1400455-def14a.htm
872448,2013-03-29,https://www.sec.gov/Archives/edgar/data/872448/000104746913003633/a2213916zdef14a.htm
1137547,2016-04-11,https://www.sec.gov/Archives/edgar/data/1137547/000113754716000037/unitedsecuritybancsharesde.htm
1137547,2015-04-13,https://www.sec.gov/Archives/edgar/data/1137547/000113754715000009/unitedsecuritybancsharesde.htm
1137547,2014-04-15,https://www.sec.gov/Archives/edgar/data/1137547/000113754714000012/unitedsecuritybancsharesde.htm
1137547,2013-04-18,https://www.sec.gov/Archives/edgar/data/1137547/000114036113016773/formdef14a.htm
716643,2016-09-07,https://www.sec.gov/Archives/edgar/data/716643/000071664316000097/proxydocumentfy16.htm
716643,2015-09-09,https://www.sec.gov/Archives/edgar/data/716643/000071664315000039/proxydocumentfy15.htm
716643,2014-09-10,https://www.sec.gov/Archives/edgar/data/716643/000110465914065561/a14-20597_1def14a.htm
716643,2013-09-10,https://www.sec.gov/Archives/edgar/data/716643/000104746913008949/a2216607zdef14a.htm
1582982,2016-04-26,https://www.sec.gov/Archives/edgar/data/1582982/000114420416096359/v437860_def14a.htm
1582982,2015-04-30,https://www.sec.gov/Archives/edgar/data/1582982/000114420415026255/v408866_def14a.htm
1022705,2016-03-15,https://www.sec.gov/Archives/edgar/data/1022705/000102270516000058/teso20151231proxystatement.htm
1022705,2015-04-09,https://www.sec.gov/Archives/edgar/data/1022705/000102270515000019/teso20141231proxystatement.htm
1022705,2014-04-07,https://www.sec.gov/Archives/edgar/data/1022705/000102270514000032/teso20131231proxystatement.htm
1022705,2013-04-03,https://www.sec.gov/Archives/edgar/data/1022705/000102270513000026/teso20121231proxystatement.htm
1108320,2016-06-10,https://www.sec.gov/Archives/edgar/data/1108320/000143774916033641/smtx20160520_def14a.htm
1108320,2015-07-31,https://www.sec.gov/Archives/edgar/data/1108320/000143774915014415/smtx20150729_def14a.htm
1108320,2014-09-17,https://www.sec.gov/Archives/edgar/data/1108320/000143774914017151/smtx20140904_def14a.htm
1108320,2013-06-07,https://www.sec.gov/Archives/edgar/data/1108320/000143774913007276/smtx20130530b_def14a.htm
1129633,2015-04-02,https://www.sec.gov/Archives/edgar/data/1129633/000112963315000007/pnx-proxystatement2015.htm
1129633,2014-10-06,https://www.sec.gov/Archives/edgar/data/1129633/000112963314000021/pnx-proxystatement2014.htm
1311486,2013-04-19,https://www.sec.gov/Archives/edgar/data/1311486/000117184313001424/def14a_041913.htm
1484565,2016-07-18,https://www.sec.gov/Archives/edgar/data/1484565/000119312516650220/d216287ddef14a.htm
1484565,2016-04-20,https://www.sec.gov/Archives/edgar/data/1484565/000113379616000238/a437442_def14a.htm
1484565,2015-11-10,https://www.sec.gov/Archives/edgar/data/1484565/000119312515372481/d44050ddef14a.htm
1484565,2015-04-30,https://www.sec.gov/Archives/edgar/data/1484565/000119312515161880/d855746ddef14a.htm
1351051,2016-04-29,https://www.sec.gov/Archives/edgar/data/1351051/000110465916116024/a16-9712_1def14a.htm
1351051,2015-04-24,https://www.sec.gov/Archives/edgar/data/1351051/000110465915030135/a15-9342_1def14a.htm
1351051,2014-03-26,https://www.sec.gov/Archives/edgar/data/1351051/000135105114000011/proxy2014.htm
1351051,2013-03-25,https://www.sec.gov/Archives/edgar/data/1351051/000135105113000014/proxy2013.htm
783324,2016-03-17,https://www.sec.gov/Archives/edgar/data/783324/000078332416000060/vgz-20160317xdef14a.htm
783324,2015-03-20,https://www.sec.gov/Archives/edgar/data/783324/000078332415000023/vgz-20150320xdef14a.htm
783324,2014-03-20,https://www.sec.gov/Archives/edgar/data/783324/000078332414000017/vgz-20140319xdef14a.htm
783324,2013-03-28,https://www.sec.gov/Archives/edgar/data/783324/000104746913003560/a2213956zdef14a.htm
1364479,2016-03-30,https://www.sec.gov/Archives/edgar/data/1364479/000162612916000483/t1600776_def14a.htm
1364479,2015-08-24,https://www.sec.gov/Archives/edgar/data/1364479/000162612915000192/brp68981-def14a_101515.htm
1364479,2014-04-11,https://www.sec.gov/Archives/edgar/data/1364479/000104746914003719/a2219488zdef14a.htm
1364479,2013-03-28,https://www.sec.gov/Archives/edgar/data/1364479/000104746913003592/a2214087zdef14a.htm
1069394,2016-09-12,https://www.sec.gov/Archives/edgar/data/1069394/000100487816000480/definproxy9-16.txt
1069394,2015-09-15,https://www.sec.gov/Archives/edgar/data/1069394/000100487815000274/definproxy9-15.txt
1069394,2014-08-06,https://www.sec.gov/Archives/edgar/data/1069394/000100487814000288/definproxy8-14.txt
1069394,2013-07-10,https://www.sec.gov/Archives/edgar/data/1069394/000100487813000216/definproxyjuly-13.txt
5981,2016-04-25,https://www.sec.gov/Archives/edgar/data/5981/000119312516553677/d176883ddef14a.htm
5981,2015-04-23,https://www.sec.gov/Archives/edgar/data/5981/000119312515143833/d893488ddef14a.htm
5981,2014-04-23,https://www.sec.gov/Archives/edgar/data/5981/000119312514154868/d699851ddef14a.htm
5981,2013-04-23,https://www.sec.gov/Archives/edgar/data/5981/000119312513167166/d510303ddef14a.htm
1108320,2016-06-10,https://www.sec.gov/Archives/edgar/data/1108320/000143774916033641/smtx20160520_def14a.htm
1108320,2015-07-31,https://www.sec.gov/Archives/edgar/data/1108320/000143774915014415/smtx20150729_def14a.htm
1108320,2014-09-17,https://www.sec.gov/Archives/edgar/data/1108320/000143774914017151/smtx20140904_def14a.htm
1108320,2013-06-07,https://www.sec.gov/Archives/edgar/data/1108320/000143774913007276/smtx20130530b_def14a.htm
1366367,2016-04-07,https://www.sec.gov/Archives/edgar/data/1366367/000136636716000119/a2016annualmeetingproxysta.htm
1366367,2015-04-10,https://www.sec.gov/Archives/edgar/data/1366367/000136636715000015/a2015annualmeetingnoticepr.htm
1366367,2013-03-22,https://www.sec.gov/Archives/edgar/data/1366367/000136636713000015/a2013def14aproxy.htm
1208261,2016-11-02,https://www.sec.gov/Archives/edgar/data/1208261/000114420416131113/v451908_def14a.htm
1208261,2015-11-13,https://www.sec.gov/Archives/edgar/data/1208261/000114420415065265/v423803_def14a.htm
1208261,2015-08-12,https://www.sec.gov/Archives/edgar/data/1208261/000114420415048617/v417959_def14a.htm
1208261,2014-07-24,https://www.sec.gov/Archives/edgar/data/1208261/000143774914013277/imnp20140723_def14a.htm
1208261,2013-06-18,https://www.sec.gov/Archives/edgar/data/1208261/000110465913049975/a13-12404_3def14a.htm
720154,2016-01-28,https://www.sec.gov/Archives/edgar/data/720154/000114420416077493/v429795_def14a.htm
